95.083	95.889	97.381	93.507	97.537	100.51	102.11	102.31	96.768	93.295	94.258	88.104	97.127	99.77	92.647	95.899	101.29	99.76	98.271	99.831	109.3	97.997
95.3	96.621	97.53	93.967	97.566	99.86	102.09	102.44	98.756	94.306	94.622	88.775	98.855	99.682	92.384	95.431	101.52	99.522	99.899	100.55	111.02	99.271
95.417	96.585	96.777	93.852	97.588	101.94	103.55	103.37	98.112	94.231	94.088	89.574	97.723	100.38	93.084	97.081	102.51	99.763	98.706	99.95	109.68	99.386
95.135	96.935	97.672	94.259	97.614	101.81	103.44	103.78	99.116	94.306	94.731	89.032	99.052	100.21	92.806	95.87	103.11	100.37	100.67	100.18	112.29	97.423
95.41	96.461	97.169	94.217	97.518	103.06	104.89	104.41	98.787	94.633	94.73	90.78	98.021	101.62	93.906	96.709	103.72	101.32	98.775	100.18	110.42	97.429
95.362	96.82	97.676	94.527	98.983	102.94	104.83	104.51	100.8	95.461	95.122	90.02	100.67	100.85	93.63	96.405	103.44	101.84	100.08	100.89	111.96	98.701
95.884	97.198	98.281	94.388	98.217	105.24	106.64	107.02	100.35	94.971	94.642	92.499	99.842	102.39	94.816	97.529	105.6	102.49	99.49	100.07	110.02	97.916
95.977	96.887	98.206	94.383	98.283	104.51	106.6	107.34	102.01	95.907	95.788	90.861	101.4	102.84	95	97.571	105.06	101.66	100.49	101.06	112.09	99.004
100.1	102.61	102.4	96.239	103.44	115.89	119.26	117.94	108.21	100.56	100.34	98.965	107.34	115.41	104.43	105.38	120.35	116.81	98.231	100.47	111.25	99.459
100.68	101.45	103.43	97.856	103.78	115.15	119.2	119.23	110.42	100.44	100.44	102.87	109.22	114.94	104.63	108.73	120.22	116.7	101.07	101	111.37	99.33
93.924	95.022	95.973	93.792	95.599	98.017	99.909	99.735	93.042	92.234	93.197	87.015	94.583	96.593	91.207	94.12	99.012	96.927	98.611	99.568	110.16	99.695
93.75	94.972	96.046	93.505	95.877	97.783	99.737	99.709	94.718	93.311	93.425	85.929	95.422	96.841	90.075	93.48	98.899	96.831	99.862	99.927	109.61	98.427
94.437	94.983	96.376	93.557	96.388	98.582	100.85	100.14	95.639	92.883	93.998	87.07	94.742	98.041	91.268	94.93	99.597	97.984	99.668	100.09	109.41	98.763
94.24	96.173	96.153	93.336	97.064	98.959	100.26	100.84	96.485	93.137	94.161	87.191	95.535	98.121	90.961	93.659	99.953	97.617	97.999	98.862	111.39	98.064
94.823	95.296	96.78	93.422	96.752	99.847	101.43	100.94	96.304	93.237	94.814	87.569	95.917	98.336	92.064	94.612	100.77	98.747	98.192	100.18	110.46	99.149
95.395	95.487	97.259	93.611	97.439	99.596	102.18	101.97	97.487	93.569	94.166	87.813	97.273	99.497	92.561	94.734	100.81	98.59	99.373	99.983	109.92	99.626
94.636	95.746	97.379	93.183	97.214	100.94	102.64	103.06	96.507	93.627	94.497	88.046	96.652	99.866	92.994	94.92	101.44	99.241	98.953	99.748	110.11	99.719
96.064	96.276	97.155	93.72	97.361	100.7	103.06	103.31	98.22	93.944	93.649	88.237	97.837	98.939	92.319	95.695	101.64	99.62	99.028	101.26	111.68	99.216
95.191	96.096	97.439	93.655	96.89	102.04	103.67	103.61	96.918	93.971	94.266	89.022	97.843	100.1	92.522	95.202	102.29	100.11	98.645	99.937	109.46	97.407
95.737	96.244	97.297	94.362	97.566	101.67	103.57	104.48	99.225	95.36	94.601	88.794	99.04	100.63	92.275	95.124	102.4	100.36	99.396	100.68	111.13	97.614
95.594	96.116	97.716	94.756	97.282	103.83	105.84	105.78	98.757	94.332	94.669	90.481	98.791	101.01	94.156	96.156	103.95	100.38	99.739	99.671	110.34	98.261
95.886	97.413	97.407	94.13	98.089	103.85	106.38	106.52	100.49	95.264	94.917	89.797	100.39	101.16	93.489	97.19	103.94	102.47	99.101	100.8	110.4	98.529
95.339	95.98	97.21	93.95	98.27	105.76	107.78	107.4	100.27	95.661	95.839	92.364	99.686	101.72	94.934	96.949	105.18	102.48	98.124	101.38	110.93	98.823
96.297	96.568	97.994	94.515	98.825	106.77	109.25	109.85	101	95.262	94.598	90.672	101.28	103.02	95.742	97.389	104.98	102.47	99.34	99.48	111.37	98.689
99.806	102.82	102.71	96.984	103.48	118.83	121.11	119.95	107.84	100.67	98.851	97.023	107.43	116.21	106.56	105.69	120.75	116.22	98.662	100.77	111.94	98.661
100.52	102.3	103.14	99.108	103.47	117.84	120.88	121.52	109.95	101.71	98.57	102.28	109.26	114.47	105.67	108.13	121.24	117.53	99.884	102.05	113.03	99.863
95.243	96.14	95.935	93.554	96.305	98.907	100.88	101.19	94.512	92.57	94.006	87.368	94.861	97.36	90.469	94.416	98.374	97.418	99.006	100.52	108.15	97.433
94.484	95.401	95.55	93.068	96.938	99.478	101.65	101.97	95.329	92.776	93.741	86.317	95.9	97.333	90.773	93.765	99.345	97.367	98.932	100.63	110.89	99.545
94.208	95.533	96.394	93.525	96.101	100.64	102.38	102.44	95.58	93.352	94.351	86.96	93.387	98.145	91.822	94.154	99.371	98.33	98.766	101.75	111.23	100.06
94.76	96.545	97.071	93.699	97.081	101.25	102.33	103.02	96.544	93.232	94.711	87.182	96.481	98.017	91.04	94.628	100.5	98.416	98.241	99.361	110.42	98.412
94.742	95.724	96.668	94.269	96.279	101.3	103.01	103.61	96.203	93.962	93.936	87.561	96.312	99.277	92.458	95.152	101.04	99.185	97.632	100.17	110.35	97.251
93.597	95.549	96.63	93.49	96.573	101.22	103.49	103.76	97.192	93.226	94.428	87.534	97.457	98.694	92.914	95.772	101.06	99	99.716	100.94	110.63	98.756
94.638	96.186	96.88	94.11	97.291	102.48	104.27	104.46	97.008	94.782	95.303	88.232	96.771	99.678	92.522	96.134	100.63	99.817	98.252	99.434	110.41	98.689
94.69	96.588	96.859	93.368	97.71	102.21	103.99	104.55	98.546	93.924	94.288	88.445	98.228	99.71	92.753	95.423	102.22	100.21	99.584	101.43	111.24	98.208
95.244	95.621	96.996	92.892	97.435	103.48	106.03	105.26	97.392	93.982	94.967	88.875	97.046	100.59	92.748	95.745	102.83	100.94	98.711	99.898	108.98	98.902
95.712	96.043	97.512	93.751	97.44	103.95	105.42	106.52	99.062	93.952	94.867	88.902	98.999	100.94	92.839	96.371	102.43	101.31	98.263	100.23	110.7	99.051
95.478	96.36	97.384	93.782	97.38	106.03	108	107.09	98.092	95.226	95.431	90.091	98.156	101.13	93.738	96.197	104.29	101.92	99.455	99.373	110.26	97.897
95.777	96.219	97.745	94.843	98.255	105.42	107.33	108.05	100.48	95.038	96.05	89.851	100.07	101.49	93.456	96.456	104.14	101.64	98.405	99.389	111.45	98.894
95.941	97.201	97.635	93.988	98.491	107.35	110.26	109.23	99.441	95.442	95.058	90.87	99.188	103.03	94.705	100.14	105.33	103.18	98.392	99.893	110.23	99.385
95.337	96.97	97.949	94.447	98.534	107.84	109.68	109.65	101.58	95.518	94.553	91.384	101.31	102.3	94.291	97.338	105.69	103.01	98.777	99.767	111.54	99.089
99.343	102.01	101.62	95.799	102.6	118.35	120.82	120.48	108.66	100.09	98.121	98.556	107.45	117.02	103.46	105.45	121.96	117.84	99.257	101.01	111.4	98.24
